"";"gs_name";"gs_id";"gs_cat";"gs_subcat";"human_gene_symbol";"species_name";"entrez_gene";"gene_symbol";"sources"
"152";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"S1PR4";"Homo sapiens";8698;"S1PR4";NA
"153";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"SCGB1A1";"Homo sapiens";7356;"SCGB1A1";NA
"154";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"SCMH1";"Homo sapiens";22955;"SCMH1";NA
"155";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"SELL";"Homo sapiens";6402;"SELL";NA
"156";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"SEMA4B";"Homo sapiens";10509;"SEMA4B";NA
"157";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"SFXN1";"Homo sapiens";94081;"SFXN1";NA
"158";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"SHE";"Homo sapiens";126669;"SHE";NA
"159";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"SIM2";"Homo sapiens";6493;"SIM2";NA
"160";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"SLC26A1";"Homo sapiens";10861;"SLC26A1";NA
"161";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"SLC2A4";"Homo sapiens";6517;"SLC2A4";NA
"162";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"SLC30A4";"Homo sapiens";7782;"SLC30A4";NA
"163";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"SLC35A4";"Homo sapiens";113829;"SLC35A4";NA
"164";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"SLC3A2";"Homo sapiens";6520;"SLC3A2";NA
"165";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"SLC5A11";"Homo sapiens";115584;"SLC5A11";NA
"166";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"SLC6A3";"Homo sapiens";6531;"SLC6A3";NA
"167";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"SMAGP";"Homo sapiens";57228;"SMAGP";NA
"168";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"SMO";"Homo sapiens";6608;"SMO";NA
"169";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"SNTB1";"Homo sapiens";6641;"SNTB1";NA
"170";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"SOAT1";"Homo sapiens";6646;"SOAT1";NA
"171";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"SORD";"Homo sapiens";6652;"SORD";NA
"172";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"SPATS2";"Homo sapiens";65244;"SPATS2";NA
"173";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"SPRYD4";"Homo sapiens";283377;"SPRYD4";NA
"174";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"SSRP1";"Homo sapiens";6749;"SSRP1";NA
"175";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"ST3GAL1";"Homo sapiens";6482;"ST3GAL1";NA
"176";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"ST6GALNAC2";"Homo sapiens";10610;"ST6GALNAC2";NA
"177";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"TASOR";"Homo sapiens";23272;"TASOR";NA
"178";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"TBC1D24";"Homo sapiens";57465;"TBC1D24";NA
"179";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"TERT";"Homo sapiens";7015;"TERT";NA
"180";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"TGFBR1";"Homo sapiens";7046;"TGFBR1";NA
"181";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"THPO";"Homo sapiens";7066;"THPO";NA
"182";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"TIMP2";"Homo sapiens";7077;"TIMP2";NA
"183";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"TMED8";"Homo sapiens";283578;"TMED8";NA
"184";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"TMEM150A";"Homo sapiens";129303;"TMEM150A";NA
"185";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"TMUB2";"Homo sapiens";79089;"TMUB2";NA
"186";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"TPD52L1";"Homo sapiens";7164;"TPD52L1";NA
"187";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"TRIM13";"Homo sapiens";10206;"TRIM13";NA
"188";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"TUBA1A";"Homo sapiens";7846;"TUBA1A";NA
"189";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"TUBA4A";"Homo sapiens";7277;"TUBA4A";NA
"190";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"TUBB3";"Homo sapiens";10381;"TUBB3";NA
"191";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"UBE2L6";"Homo sapiens";9246;"UBE2L6";NA
"192";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"UGGT1";"Homo sapiens";56886;"UGGT1";NA
"193";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"USP3";"Homo sapiens";9960;"USP3";NA
"194";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"UTP20";"Homo sapiens";27340;"UTP20";NA
"195";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"VPS16";"Homo sapiens";64601;"VPS16";NA
"196";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"WDR55";"Homo sapiens";54853;"WDR55";NA
"197";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"WNT5B";"Homo sapiens";81029;"WNT5B";NA
"198";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"WWTR1";"Homo sapiens";25937;"WWTR1";NA
"199";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"ZAN";"Homo sapiens";7455;"ZAN";NA
"200";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN";"M7280";"C7";"";"ZNF653";"Homo sapiens";115950;"ZNF653";NA
"201";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"ABL2";"Homo sapiens";27;"ABL2";NA
"202";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"AC022966.1";"Homo sapiens";57602;"AC022966.1";NA
"203";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"AC129507.1";"Homo sapiens";100506388;"AC129507.1";NA
"204";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"ACSM2A";"Homo sapiens";123876;"ACSM2A";NA
"205";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"AKAP8";"Homo sapiens";10270;"AKAP8";NA
"206";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"ALG13";"Homo sapiens";79868;"ALG13";NA
"207";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"APOA5";"Homo sapiens";116519;"APOA5";NA
"208";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"ARL2BP";"Homo sapiens";23568;"ARL2BP";NA
"209";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"ASIC1";"Homo sapiens";41;"ASIC1";NA
"210";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"ATG4D";"Homo sapiens";84971;"ATG4D";NA
"211";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"ATP1A2";"Homo sapiens";477;"ATP1A2";NA
"212";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"ATP2A2";"Homo sapiens";488;"ATP2A2";NA
"213";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"BET1L";"Homo sapiens";51272;"BET1L";NA
"214";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"BIRC2";"Homo sapiens";329;"BIRC2";NA
"215";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"BIRC3";"Homo sapiens";330;"BIRC3";NA
"216";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"BMS1";"Homo sapiens";9790;"BMS1";NA
"217";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"BTLA";"Homo sapiens";151888;"BTLA";NA
"218";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"C12orf29";"Homo sapiens";91298;"C12orf29";NA
"219";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"C1orf100";"Homo sapiens";200159;"C1orf100";NA
"220";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"C1orf162";"Homo sapiens";128346;"C1orf162";NA
"221";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"C2CD2L";"Homo sapiens";9854;"C2CD2L";NA
"222";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"C9orf135-DT";"Homo sapiens";494558;"C9orf135-DT";NA
"223";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"C9orf152";"Homo sapiens";401546;"C9orf152";NA
"224";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"CACNA1G-AS1";"Homo sapiens";253962;"CACNA1G-AS1";NA
"225";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"CBFB";"Homo sapiens";865;"CBFB";NA
"226";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"CBR1";"Homo sapiens";873;"CBR1";NA
"227";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"CCDC12";"Homo sapiens";151903;"CCDC12";NA
"228";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"CCIN";"Homo sapiens";881;"CCIN";NA
"229";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"CCNJ";"Homo sapiens";54619;"CCNJ";NA
"230";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"CDH12";"Homo sapiens";1010;"CDH12";NA
"231";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"CHPF2";"Homo sapiens";54480;"CHPF2";NA
"232";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"CHRNA1";"Homo sapiens";1134;"CHRNA1";NA
"233";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"CHRND";"Homo sapiens";1144;"CHRND";NA
"234";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"CLIP2";"Homo sapiens";7461;"CLIP2";NA
"235";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"CLSTN2";"Homo sapiens";64084;"CLSTN2";NA
"236";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"CNEP1R1";"Homo sapiens";255919;"CNEP1R1";NA
"237";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"COQ10B";"Homo sapiens";80219;"COQ10B";NA
"238";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"CREB5";"Homo sapiens";9586;"CREB5";NA
"239";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"CTCF";"Homo sapiens";10664;"CTCF";NA
"240";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"CTTNBP2NL";"Homo sapiens";55917;"CTTNBP2NL";NA
"241";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"CYCS";"Homo sapiens";54205;"CYCS";NA
"242";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"DAZAP1";"Homo sapiens";26528;"DAZAP1";NA
"243";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"DBNL";"Homo sapiens";28988;"DBNL";NA
"244";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"DCP1A";"Homo sapiens";55802;"DCP1A";NA
"245";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"DCUN1D5";"Homo sapiens";84259;"DCUN1D5";NA
"246";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"DDI2";"Homo sapiens";84301;"DDI2";NA
"247";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"DDX27";"Homo sapiens";55661;"DDX27";NA
"248";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"DEXI";"Homo sapiens";28955;"DEXI";NA
"249";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"DHRS2";"Homo sapiens";10202;"DHRS2";NA
"250";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"DTHD1";"Homo sapiens";401124;"DTHD1";NA
"251";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"EBNA1BP2";"Homo sapiens";10969;"EBNA1BP2";NA
"252";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"ELOA";"Homo sapiens";6924;"ELOA";NA
"253";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"EMC8";"Homo sapiens";10328;"EMC8";NA
"254";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"ENTPD7";"Homo sapiens";57089;"ENTPD7";NA
"255";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"FASN";"Homo sapiens";2194;"FASN";NA
"256";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"FBXO28";"Homo sapiens";23219;"FBXO28";NA
"257";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"GAN";"Homo sapiens";8139;"GAN";NA
"258";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"GLRX2";"Homo sapiens";51022;"GLRX2";NA
"259";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"GLYATL1";"Homo sapiens";92292;"GLYATL1";NA
"260";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"GOLGA2";"Homo sapiens";2801;"GOLGA2";NA
"261";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"GOLPH3";"Homo sapiens";64083;"GOLPH3";NA
"262";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"GOPC";"Homo sapiens";57120;"GOPC";NA
"263";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"GPR50";"Homo sapiens";9248;"GPR50";NA
"264";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"GSK3A";"Homo sapiens";2931;"GSK3A";NA
"265";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"H2AFX";"Homo sapiens";3014;"H2AFX";NA
"266";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"HES6";"Homo sapiens";55502;"HES6";NA
"267";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"HGH1";"Homo sapiens";51236;"HGH1";NA
"268";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"HIST1H2AJ";"Homo sapiens";8331;"HIST1H2AJ";NA
"269";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"HIST1H4I";"Homo sapiens";8294;"HIST1H4I";NA
"270";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"IL17RA";"Homo sapiens";23765;"IL17RA";NA
"271";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"INSC";"Homo sapiens";387755;"INSC";NA
"272";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"IPPK";"Homo sapiens";64768;"IPPK";NA
"273";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"JAGN1";"Homo sapiens";84522;"JAGN1";NA
"274";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"KCNJ16";"Homo sapiens";3773;"KCNJ16";NA
"275";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"KIAA0319";"Homo sapiens";9856;"KIAA0319";NA
"276";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"KLHL42";"Homo sapiens";57542;"KLHL42";NA
"277";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"LAMC2";"Homo sapiens";3918;"LAMC2";NA
"278";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"LANCL2";"Homo sapiens";55915;"LANCL2";NA
"279";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"LEMD3";"Homo sapiens";23592;"LEMD3";NA
"280";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"LIN37";"Homo sapiens";55957;"LIN37";NA
"281";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"LINC01096";"Homo sapiens";285548;"LINC01096";NA
"282";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"LINC01226";"Homo sapiens";284551;"LINC01226";NA
"283";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"LINC01711";"Homo sapiens";79160;"LINC01711";NA
"284";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"LINC02297";"Homo sapiens";642426;"LINC02297";NA
"285";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"LMNB2";"Homo sapiens";84823;"LMNB2";NA
"286";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"LMO1";"Homo sapiens";4004;"LMO1";NA
"287";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"LPP";"Homo sapiens";4026;"LPP";NA
"288";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"LRRC2";"Homo sapiens";79442;"LRRC2";NA
"289";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"LRRC8E";"Homo sapiens";80131;"LRRC8E";NA
"290";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"LSG1";"Homo sapiens";55341;"LSG1";NA
"291";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"MAGEB6";"Homo sapiens";158809;"MAGEB6";NA
"292";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"MICALL1";"Homo sapiens";85377;"MICALL1";NA
"293";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"MIEF1";"Homo sapiens";54471;"MIEF1";NA
"294";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"MIER2";"Homo sapiens";54531;"MIER2";NA
"295";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"MLF2";"Homo sapiens";8079;"MLF2";NA
"296";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"MPHOSPH6";"Homo sapiens";10200;"MPHOSPH6";NA
"297";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"MRPS18C";"Homo sapiens";51023;"MRPS18C";NA
"298";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"MRPS22";"Homo sapiens";56945;"MRPS22";NA
"299";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"MTMR9";"Homo sapiens";66036;"MTMR9";NA
"300";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"MYBBP1A";"Homo sapiens";10514;"MYBBP1A";NA
"301";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"MYO10";"Homo sapiens";4651;"MYO10";NA
"302";"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP";"M7288";"C7";"";"MYO9B";"Homo sapiens";4650;"MYO9B";NA
